0.0, 0.0
0.39202952845577105, 1.2935307348731273
0.7031118687524214, 2.6088773396880813
0.9388583750946737, 3.939791498448926
1.1034570247084958, 5.281363784159982
1.1997985258399921, 6.6295578460080495
1.229583666640815, 7.980861571537639
1.1933992233539812, 9.33200908358312
0.7467603456457482, 10.607713840242042
-0.06511229904562015, 11.688348710142378
-1.0972494211139066, 12.561046753277157
-2.251616412559804, 13.264144017034306
-3.4734408321114874, 13.842118065785513
-4.733774628610729, 14.330449546077837
-6.017182300861236, 14.754446786695263
-7.315140143544273, 15.131559968459426
-8.622733638132559, 15.473770672782127
-9.937003514045262, 15.789371063325445
-11.256094455849837, 16.084172692377564
-12.578800551994858, 16.36230484884906
-13.904313009997544, 16.62673940960529
-15.232074796175517, 16.87963771408391
-16.561693929468948, 17.122581892081012
-17.89289012234003, 17.35673058272051
-19.225461033139915, 17.582924483904076
-20.559260424960737, 17.801757972248726
-21.894183774287047, 18.013627188195944
-23.23015867760702, 18.218761219848073
-24.5671384352739, 18.41724054076505
-25.9120718889012, 18.551638898481322
-27.261442293047356, 18.629795316369353
-28.612787774358562, 18.65762162375076
-29.96429818038238, 18.63949607129053
-31.31455570137481, 18.578557247491204
-32.66236047654893, 18.476914730498965
-34.00660502409797, 18.33579240899267
-35.35641546547214, 18.265644810317127
-36.7080444150252, 18.26279946802261
-38.05825128538789, 18.324850418603983
-39.404026485460385, 18.450540609599553
-40.75450187035053, 18.50644363320742
-42.10609343214377, 18.49599550744429
-43.45566489553647, 18.42139136252759
-44.80026486259699, 18.283696621075563
-46.13690108044899, 18.08291680543427
-47.462323135529346, 17.81802949137553
-48.7613630698457, 17.44466082330866
-50.03230700150053, 16.9846494801524
-51.27548335501455, 16.45415775796791
-52.49201218460874, 15.86511911746215
-53.683186197650734, 15.226359863990167
-54.85017569452526, 14.544418204148798
-55.993893222468245, 13.824127200790663
-57.114932713568614, 13.069024974177552
-58.21353908512541, 12.28164136143376
-59.2895851098921, 11.463696457527323
-60.342542481322, 10.616235728529176
-61.371438439786154, 9.739718746435376
-62.31583748548911, 8.772754757592981
-63.166347199880036, 7.722258618157259
-63.91271430111822, 6.595384595281593
-64.5435974326881, 5.40002047186847
-65.0464260846759, 4.1454001069840105
-65.18379132543363, 2.800766437959527
-64.97725118607953, 1.4650081948338312
-64.48284014367617, 0.20704689400128587
-63.76613307303572, -0.9389198978983075
-62.88546469557207, -1.9642647775257445
-61.886097085852455, -2.8743050480006165
-60.800826764543935, -3.6799707621337063
-59.65272510890384, -4.393252965443975
-58.45790576009833, -5.025167229377485
-57.22768618607651, -5.585049996513817
-55.970119281485225, -6.080463352933856
-54.691036942161695, -6.517335510977052
-53.3947533866696, -6.900164267738382
-52.08454187739507, -7.232210520852653
-50.762963954734076, -7.515654885019131
-49.43210449779813, -7.751710003851196
-48.08466491738884, -7.858084297687288
-46.73303308960854, -7.858645879330516
-45.384181404881765, -7.771996898653225
-44.04201247233508, -7.612336415912006
-42.708725549224916, -7.3904019798591385
-41.38560038635008, -7.114270278292492
-40.07344836496429, -6.78997722252986
-38.77287733186082, -6.421977356911902
-37.48445384700778, -6.013475414539761
-36.208810860829765, -5.566660145040686
-34.94672917487963, -5.082863978011739
-33.707395222697016, -4.54345664749971
-32.491913320398034, -3.9522606914696325
-31.301584181152236, -3.3119283921866556
-30.1380395658539, -2.624125483314555
-28.87672754245348, -2.1383262522857254
-27.555617188231352, -1.852710522309667
-26.20724839741706, -1.7588461669840798
-24.859071747337467, -1.8554310178812103
-23.52675851219366, -2.0831377518688328
-22.213194669739664, -2.401663959644873
-20.916886849929654, -2.7844105462293616
-19.63526546226558, -3.2137769770605136
-18.365833778231867, -3.6779451715913356
-17.1064929084224, -4.168831601298035
-15.855575501972954, -4.6808028460808435
-14.611790275263786, -5.209865435065087
-13.374150148020579, -5.753147892613725
-12.141907681205033, -6.308564327569508
-10.914503543982779, -6.87459259291706
-9.69152765683607, -7.450126165091962
-8.361618869006088, -7.691479700999896
-7.013225208098629, -7.597973292303874
-5.720545811233149, -7.203145620829094
-4.532050060706365, -6.55941682372395
-3.470932786377773, -5.722195799522973
-2.5422609603859203, -4.740117618902099
-1.7408491454655177, -3.651702249592819
-1.057039060964678, -2.485806593207724
